OBJECTID,GEOID,ACCESS_,Shape__Area,Shape__Length
3491,421010299003001,Low Access,97896.2879638672,1334.09545377884
3492,421010381001034,No Access,124523.219116211,2908.3240402425
3493,421010380002001,Low Access,50278.7330932617,999.374872093057
3494,421010380002000,Low Access,192774.702026367,2990.22862699763
3495,421010298005008,Low Access,61343.1070556641,971.799010620092
3496,421010298004003,Low Access,60906.2310791016,1118.91588748182
3497,421010298005009,Low Access,36655.7811279297,979.519212812558
3498,421010298002002,Low Access,78383.0905761719,1198.58126874333
3499,421010299001002,Low Access,54504.8252563477,1181.66897874261
3500,421010299001000,Low Access,56120.5557861328,1091.58358642954
3501,421010299004009,No Access,80768.1809082031,1195.64325022064
3502,421010299003006,Low Access,96184.498046875,1308.99878493404
3503,421010299002000,Low Access,200319.03717041,2468.64208003166
3504,421010298004012,Low Access,82378.9498291016,1236.0678027989
3505,421010298004016,Low Access,60221.9205932617,1030.63006274842
3506,421010380002008,No Access,128236.236816406,1547.66923755851
3507,421010380002020,No Access,28573.5241088867,830.811182372797
3508,421010380002011,No Access,73853.1734619141,1201.93434608189
3509,421010298004004,Low Access,3589.51812744141,292.66065462923
3510,421010299004016,Low Access,76008.703125,1164.87224777878
3511,421010381001031,No Access,72336.4987182617,2267.2961531677
3512,421010380002021,No Access,18785.5872192383,1085.65024719711
3513,421010381001029,No Access,111974.356750488,2833.36154982631
3514,421010321001007,Low Access,120368.558105469,1498.56087507619
3515,421010299002008,No Access,145377.243469238,1675.88385880991
3516,421010299002011,No Access,130984.362426758,1599.84848979509
3517,421010380002013,Low Access,157092.69744873,1741.19417063195
3518,421010380002004,No Access,206649.672851563,1940.76331053265
3519,421010298005005,Low Access,70731.7476196289,1126.94037655998
3520,421010298004021,Low Access,27441.7899169922,790.442583550955
3521,421010298004013,Low Access,2319.67797851563,240.08279433128
3522,421010298004011,Low Access,80006.5803833008,1254.8921758974
3523,421010299004015,Low Access,71352.1619262695,1175.99116326407
3524,421010299004005,Low Access,87715.5290527344,1227.65170555042
3525,421010299004012,Low Access,83090.7541503906,1238.28144471501
3526,421010299003000,Low Access,87970.903503418,1290.51093303637
3527,421010299002009,No Access,105271.122314453,1347.08207409885
3528,421010299004017,Low Access,83289.1596069336,1239.10298341365
3529,421010299001003,No Access,530197.764404297,3249.94859934813
3530,421010299004014,No Access,95482.6350097656,1298.63552961103
3531,421010299003004,Low Access,85032.16796875,1263.01999232984
3532,421010299001001,Low Access,765535.196044922,3745.31063602855
3533,421010380002010,No Access,105222.282104492,1319.7004989087
3534,421010319003006,Low Access,255483.457824707,1999.28458957254
3535,421010380002012,Low Access,55351.2484130859,965.114884369291
3536,421010298004000,Low Access,121750.463317871,1572.47283816823
3537,421010321001011,Low Access,37665.4288330078,785.748207909441
3538,421010321001014,Low Access,131693.403930664,1580.62361502726
3539,421010380002005,Low Access,130953.68560791,1598.9571781346
3540,421010380002007,Low Access,158744.758850098,1786.31882390467
3541,421010299002003,Low Access,44543.9172363281,1028.09923323663
3542,421010298004019,Low Access,19143.8735961914,665.846573255295
3543,421010298004009,Low Access,54147.7278442383,951.078465168446
3544,421010298004014,Low Access,63483.6621704102,1072.33397386807
3545,421010380002014,No Access,67926.9356079102,1239.44651346084
3546,421010381001041,No Access,320675.538757324,3370.02936258064
3547,421010321001002,No Access,143016.509033203,1630.52189346767
3548,421010321001010,Low Access,182203.612548828,1707.54699557814
3549,421010321002001,Low Access,58962.7990112305,981.22334203368
3550,421010321002006,No Access,126997.911315918,1575.8042727073
3551,421010381001014,No Access,58982.6752319336,1869.52310955709
3552,421010321002008,Low Access,58743.3419799805,979.771793072352
3553,421010381001024,No Access,87674.7910766602,1810.875202844
3554,421010321001016,No Access,198180.390319824,2173.47769573234
3555,421010381001015,No Access,75019.215637207,1899.25636116565
3556,421010381001021,No Access,145250.659301758,1727.54254815811
3557,421010381001025,No Access,58181.5687255859,1775.35308935012
3558,421010321002003,No Access,145738.187988281,1757.20434157596
3559,421010321002004,No Access,146493.760314941,1761.72843291345
3560,421010321001003,No Access,114440.864074707,1417.18742161283
3561,421010321001015,Low Access,99035.1616821289,1294.86096007984
3562,421010381001013,No Access,147264.270385742,2102.86846983319
3563,421010321002002,Low Access,125869.374023438,1567.94510369698
3564,421010381001043,No Access,22962.4216918945,1194.56428857828
3565,421010321001005,Low Access,200304.397094727,1786.91028616424
3566,421010321001004,Low Access,209007.63659668,1824.98980184446
3567,421010321002007,No Access,125731.444335938,1570.02929031669
3568,421010381001026,No Access,338884.026611328,2703.99929453151
3569,421010310007001,No Access,164054.481933594,1604.3040029215
3570,421010310002006,No Access,171492.294067383,1787.20401271677
3571,421010310002007,No Access,171406.640869141,1791.03898914156
3572,421010310002008,No Access,170830.144592285,1782.2997645169
3573,421010310002001,No Access,165844.632446289,1769.41551310917
3574,421010306004004,Low Access,134200.035827637,1520.64352078295
3575,421010306007000,Low Access,35917.987121582,976.809375640789
3576,421010341003006,No Access,153470.936462402,1656.01694813274
3577,421010310007002,No Access,194267.44720459,1866.98489610337
3578,421010310002000,Low Access,555557.111572266,3022.20626510315
3579,421010315022001,Low Access,284495.357177734,2276.72055211836
3580,421010306004000,No Access,159331.380432129,1618.22824207488
3581,421010306007004,Low Access,144821.113769531,1653.27881950087
3582,421010306004003,No Access,133700.623962402,1515.00919867574
3583,421010314014007,Low Access,120205.808959961,1546.93718735846
3584,421010314014005,No Access,116184.880065918,1536.04830522938
3585,421010314013001,Low Access,114035.661804199,1509.83240213738
3586,421010314023013,Low Access,192969.55670166,1951.69811401811
3587,421010306004006,Low Access,152132.08203125,1673.27065430691
3588,421010305011005,No Access,194123.649108887,1823.89217673975
3589,421010305012001,Low Access,97043.9733886719,1469.23654886827
3590,421010305011008,No Access,185516.500305176,1785.42300979121
3591,421010390006008,Low Access,79303.7658081055,1137.33223135117
3592,421010390006007,Low Access,78783.4045410156,1144.54135774651
3593,421010390006011,Low Access,71631.6077880859,1311.28034002703
3594,421010305021003,Low Access,77794.7030029297,1130.30550449294
3595,421010305011000,Low Access,202907.681152344,1841.8678613516
3596,421010305012000,Low Access,100794.524047852,1482.67807371911
3597,421010310002005,Low Access,169365.885498047,1783.28602680621
3598,421010313006001,Low Access,121681.950134277,1556.55193021918
3599,421010390001012,No Access,636602.818481445,3401.20954079045
3600,421010314021004,Low Access,45061.6168823242,1708.78436567825
3601,421010313006000,No Access,115875.052185059,1536.18853422786
3602,421010314013002,Low Access,153266.888793945,1669.41405499018
3603,421010306007012,Low Access,109557.932495117,1513.08737886659
3604,421010310007006,No Access,170309.00982666,1782.37376633429
3605,421010310007007,No Access,189803.535522461,1845.20510289872
3606,421010310002002,Low Access,206516.966369629,1904.21974180033
3607,421010314021010,Low Access,33313.2444458008,842.227456291395
3608,421010314021007,No Access,120200.389587402,1421.68654172615
3609,421010390001009,No Access,216943.245605469,4048.41396457894
3610,421010306004002,No Access,155298.614685059,1675.09293485578
3611,421010306004007,No Access,151741.52911377,1665.1266171226
3612,421010306004005,Low Access,153795.003051758,1672.03557916618
3613,421010305011009,No Access,159357.46496582,1690.02481616487
3614,421010306007005,Low Access,139974.514709473,1624.83739494259
3615,421010313005004,Low Access,109447.294067383,1509.1835065905
3616,421010305012002,Low Access,125690.536132813,1568.01878060751
3617,421010314021009,No Access,102833.915710449,1287.96332259798
3618,421010314021005,Low Access,23185.055847168,689.304699352983
3619,421010314013006,Low Access,109491.466796875,1506.61152259131
3620,421010390006009,Low Access,531404.740234375,2927.53477477045
3621,421010310007003,No Access,172728.004516602,1795.0376563412
3622,421010306004001,No Access,190786.812255859,1801.51833642187
3623,421010314015008,Low Access,127677.489624023,1583.76697697159
3624,421010310007000,No Access,559800.352722168,4260.35025325217
3625,421010306007002,Low Access,144848.083862305,1621.26740529925
3626,421010306007003,Low Access,144435.986022949,1652.80678934991
3627,421010314013000,No Access,106681.000488281,1482.33154988368
3628,421010310007004,No Access,179040.004821777,1815.78741116418
3629,421010310007005,No Access,177249.196716309,1803.5787791396
3630,421010390001008,No Access,2444311.35870361,6185.19596604559
3631,421010305011004,Low Access,191200.786682129,1804.79065294971
3632,421010306003005,Low Access,91532.7774658203,1225.10646884888
3633,421010306007001,Low Access,101235.23614502,1551.12424965004
3634,421010314014006,Low Access,110689.88848877,1516.91656308771
3635,421010314014004,Low Access,119508.475585938,1544.79805264496
3636,421010314014003,No Access,115728.14630127,1516.17311368815
3637,421010314023012,Low Access,189929.483520508,1917.23581272789
3638,421010341003007,No Access,155971.498535156,1672.42383092371
3639,421010314021015,Low Access,124603.127258301,1446.64763991707
3640,421010314021008,Low Access,109345.964294434,1338.3592520459
3641,421010315022000,Low Access,52595.4543457031,1720.50215192301
3642,421010314021002,Low Access,292190.221923828,2324.44014856965
3643,421010336001013,Low Access,174003.073852539,1795.98680321673
3644,421010314021006,Low Access,31993.596496582,1253.80135865834
3645,421010314021014,Low Access,136205.342956543,1535.84024677439
3646,421010314021003,Low Access,58814.5153198242,1710.75220070577
3647,421010315022006,Low Access,140062.016967773,1612.20928224949
3648,421010331021000,No Access,1271514.83215332,5106.60880737229
3649,421010331021003,No Access,537378.692687988,2914.12703223534
3650,421010329005001,Low Access,137841.018432617,1564.93032635332
3651,421010329005010,Low Access,124221.148071289,1512.28810516347
3652,421010329005009,Low Access,125642.913146973,1495.84877695907
3653,421010329004001,Low Access,131337.248596191,1449.42438936916
3654,421010329004000,Low Access,143263.763977051,1532.42391857886
3655,421010329005008,Low Access,130794.863952637,1512.23235275962
3656,421010329001011,No Access,224188.163879395,2284.31957435435
3657,421010329001000,No Access,160625.700378418,5071.18759334097
3658,421010329001003,No Access,379855.83380127,3177.54961325152
3659,421010349004009,No Access,93848.7134399414,1231.1146249848
3660,421010349004004,No Access,88939.020324707,1235.00115527244
3661,421010330003004,Low Access,99037.4323120117,1451.32544950887
3662,421010347012015,No Access,484256.05847168,3089.46859722772
3663,421010347012002,No Access,167036.983337402,1800.01837457198
3664,421010347012007,No Access,139787.918029785,1470.27579884334
3665,421010348013006,No Access,5661.20147705078,1102.89849057881
3666,421010348013005,No Access,772543.308959961,3701.59086734258
3667,421010347012006,No Access,228692.47454834,2247.92494350153
3668,421010329004003,Low Access,120886.64465332,1387.48364102381
3669,421010347012001,No Access,190909.304992676,2012.130996141
3670,421010347012004,No Access,2058506.99932861,13298.3048060815
3671,421010331021002,No Access,89890.8824462891,1254.65233702858
3672,421010329005011,Low Access,106025.844787598,1418.74692692911
3673,421010331021010,Low Access,217095.094482422,1850.28527829881
3674,421010329001004,No Access,267159.230712891,2093.28320503217
3675,421010329001010,Low Access,126564.22442627,1536.13679400959
3676,421010329001002,No Access,77609.4377441406,1675.01886991563
3677,421010349004005,No Access,357529.69720459,2824.67332306069
3678,421010315022002,Low Access,237161.634155273,2170.55059282831
3679,421010315022003,Low Access,221905.65826416,2115.82952149988
3680,421010315022007,Low Access,638394.43371582,3381.650145074
3681,421010347012005,No Access,163062.936706543,1768.52590348026
3682,421010331021007,No Access,78719.9057006836,1198.5206464917
3683,421010349004011,No Access,86364.1959838867,1256.53113959513
3684,421010329001009,No Access,135203.795410156,2001.91412389167
3685,421010315022005,Low Access,286782.771484375,2147.10589080933
3686,421010347012013,No Access,14047.4487915039,507.562599827015
3687,421010330006003,Low Access,82118.6081542969,1265.03828793118
3688,421010330003005,Low Access,82552.0707397461,1267.77236797667
3689,421010329004004,Low Access,131258.696899414,1456.28735503562
3690,421010329004005,Low Access,127643.862182617,1442.75223496734
3691,421010330003007,Low Access,82656.2531738281,1268.28440913815
3692,421010329004008,Low Access,223287.511962891,2099.56359419897
3693,421010349004012,No Access,82845.6699829102,1237.92602846524
3694,421010330003008,Low Access,72543.8589477539,1224.00633216707
3695,421010345011004,No Access,167108.031860352,2245.2139386408
3696,421010347012003,No Access,286335.331054688,2625.25379041001
3697,421010326001001,Low Access,196392.273132324,1809.04425767211
3698,421010349004008,Low Access,103798.574584961,1313.99420629913
3699,421010331021004,No Access,33424.8929443359,902.398180224501
3700,421010331021011,No Access,269775.28338623,2131.75619536895
3701,421010329005004,Low Access,142639.884033203,1596.89961645695
3702,421010329005003,Low Access,138429.866699219,1577.52856053419
3703,421010347012008,No Access,168895.395141602,1796.30315598992
3704,421010348013007,No Access,6454.43585205078,1164.95658118378
3705,421010329001007,No Access,103703.424560547,1449.88624388042
3706,421010349004010,No Access,174874.608398438,1700.51204284012
3707,421010349004003,No Access,144408.024414063,1737.60112045287
3708,421010330003006,Low Access,97412.3716430664,1332.46102265382
3709,421010315022004,Low Access,211106.515441895,2094.76129570439
3710,421010348013008,No Access,103468.788452148,1437.19541847401
3711,421010329004007,Low Access,147524.075012207,1532.02497053822
3712,421010331021009,Low Access,172126.583496094,1714.11669600634
3713,421010331021006,No Access,132126.742858887,1462.64032193591
3714,421010347012011,No Access,12129.5794067383,595.462320581687
3715,421010347012009,No Access,10374.1325683594,542.510739851326
3716,421010329001006,Low Access,214610.265686035,2231.92250335843
3717,421010347012010,No Access,12393.7249145508,594.670734818745
3718,421010329004009,Low Access,136126.526611328,1485.37101654427
3719,421010330006000,Low Access,104840.571594238,1506.81767965139
3720,421010330003001,Low Access,73457.6405639648,1237.29408455879
3721,421010330003000,Low Access,79401.9145507813,1231.38564468499
3722,421010347012012,No Access,194793.221801758,1846.62760984254
3723,421010331021008,No Access,143808.793395996,1534.82525935053
3724,421010329001001,No Access,578974.178466797,5676.66651698275
3725,421010329005002,Low Access,139502.762023926,1577.18201259125
3726,421010329001005,Low Access,431326.107666016,2714.31918176157
3727,421010331021001,No Access,164484.464538574,1630.8649786027
3728,421010330003003,Low Access,110172.244873047,1453.0172693687
3729,421010330003009,Low Access,82473.1249389648,1269.57111301443
3730,421010326001000,Low Access,5719.47601318359,321.498907711781
3731,421010349004002,Low Access,928442.370300293,5723.70724284157
3732,421010329005007,Low Access,129865.840942383,1501.07714157388
3733,421010329005000,Low Access,146642.013366699,1613.24671219002
3734,421010329004002,Low Access,117505.273193359,1369.49186645926
3735,421010331021005,No Access,117935.022277832,1381.00262527354
3736,421010329001008,No Access,77078.1159057617,1342.56553288118
3737,421010329004006,Low Access,147003.640258789,1523.94622320592
3738,421010330003002,Low Access,87837.7852783203,1331.34166734814
3739,421010347012014,No Access,157099.432983398,1694.91176945545
3740,421010330006001,Low Access,144664.727355957,1682.4508952941
3741,421010330004011,Low Access,115316.377502441,1653.61350346291
3742,421010330004005,Low Access,74791.7407836914,1137.81027543682
3743,421010381001002,No Access,90958.399597168,2806.38753207084
3744,421010325004020,Low Access,139246.629455566,1683.57116986898
3745,421010325004018,No Access,229717.876464844,1979.54526124093
3746,421010325003012,Low Access,74854.4295043945,1118.05231462453
3747,421010325004000,Low Access,92770.4048461914,1275.27075790283
3748,421010325004014,No Access,70393.6477050781,1063.62967964905
3749,421010381001000,No Access,3158.75946044922,258.051781792561
3750,421010329004010,Low Access,146505.23638916,1543.72996188994
3751,421010323001004,No Access,149091.640625,1774.04408422378
3752,421010325004012,Low Access,140164.494934082,1690.4862167982
3753,421010325004011,Low Access,128641.004333496,1647.8785801219
3754,421010381001008,No Access,207277.950622559,2124.32181974381
3755,421010326001004,Low Access,169958.645019531,1751.98028354313
3756,421010330006002,Low Access,117908.000061035,1422.59100002702
3757,421010326002001,Low Access,129077.014770508,1592.73027797062
3758,421010325003020,Low Access,82462.7037963867,1183.85328579785
3759,421010381001011,No Access,86396.7434692383,2581.22640519814
3760,421010330006005,No Access,124181.472961426,1442.49406719889
3761,421010330005005,Low Access,127224.868713379,1632.36258307218
3762,421010330005006,Low Access,171314.38659668,1783.67850324654
3763,421010330005010,Low Access,62069.510559082,1043.62858457236
3764,421010326005005,Low Access,84098.8596801758,1194.5677116494
3765,421010326005002,Low Access,113598.004821777,1454.60054759553
3766,421010325004017,No Access,118407.605712891,1384.72165256983
3767,421010330004009,Low Access,115800.140197754,1598.4765063635
3768,421010381001007,No Access,341143.10736084,2354.5361520378
3769,421010323001000,Low Access,149723.49420166,1774.27285474708
3770,421010323001002,Low Access,139389.179504395,1739.45963294438
3771,421010321002005,No Access,148745.439453125,1768.278588701
3772,421010323001006,No Access,22499.6930541992,1167.166843098
3773,421010381001009,No Access,392945.24017334,2510.6222519664
3774,421010381001042,No Access,1378816.77520752,4986.67877943484
3775,421010381001016,No Access,87839.2448120117,2614.83791618578
3776,421010325003013,Low Access,77858.2783813477,1143.60799031174
3777,421010325003032,Low Access,100860.787902832,1375.88761117447
3778,421010325003023,Low Access,84231.4292602539,1217.76724756099
3779,421010330004002,Low Access,118831.271484375,1562.5132330913
3780,421010326005006,Low Access,88390.2865600586,1217.57710753722
3781,421010326005004,Low Access,77952.7008056641,1161.90135332879
3782,421010330004004,Low Access,64085.9176025391,1067.68201061768
3783,421010381001012,No Access,116159.019714355,2640.69286856453
3784,421010330004010,Low Access,100829.884399414,1578.61596527568
3785,421010321001001,No Access,380077.063781738,3060.08593589846
3786,421010325003011,Low Access,165341.840332031,1637.30880103968
3787,421010325003010,Low Access,70399.3651733398,1075.02650547224
3788,421010325003025,Low Access,110708.910095215,1432.74214615643
3789,421010325003022,Low Access,89128.6990966797,1224.61883143942
3790,421010326005007,Low Access,84040.7772216797,1194.38708205183
3791,421010326005000,Low Access,117790.93737793,1490.64770790295
3792,421010325004005,Low Access,140354.051086426,1524.35487509226
3793,421010381001005,No Access,8998.55291748047,484.01870411725
3794,421010323001001,No Access,755717.186828613,3606.25375832429
3795,421010323001005,No Access,172048.11517334,1830.8635148619
3796,421010326001003,Low Access,219951.190185547,2093.74061080676
3797,421010326002003,Low Access,170561.278381348,1963.3491736589
3798,421010326002000,Low Access,129824.140930176,1603.9947293703
3799,421010323001003,Low Access,146642.588745117,1763.19532599261
3800,421010325004010,Low Access,139204.356811523,1686.51362890679
3801,421010325004008,Low Access,63318.9180297852,1022.99584056025
3802,421010381001039,No Access,2301834.81433105,6909.19147984562
3803,421010325003021,Low Access,88496.0264892578,1214.21532406707
3804,421010325003028,Low Access,80261.9583129883,1188.43221331388
3805,421010325003030,Low Access,82197.1005859375,1182.35484635816
3806,421010330006007,No Access,94228.0272827148,1309.21412818311
3807,421010330005002,Low Access,107906.51361084,1543.88832547444
3808,421010330005001,Low Access,93474.5795288086,1487.38259215669
3809,421010326005001,Low Access,122615.973999023,1501.6213088017
3810,421010325003029,Low Access,90099.220703125,1247.00257680631
3811,421010330005009,Low Access,53735.4677734375,989.865382270415
3812,421010326005003,No Access,103560.347290039,1405.1322510157
3813,421010325004013,Low Access,134935.296325684,1528.65643391385
3814,421010325003031,Low Access,103397.411560059,1372.4515237821
3815,421010325004004,Low Access,101619.68572998,1351.54453590618
3816,421010325004003,Low Access,113341.817321777,1348.71430681417
3817,421010381001001,No Access,116834.453186035,2762.12054213845
3818,421010325004001,Low Access,82410.4965820313,1181.48056310797
3819,421010330004008,Low Access,123308.77911377,1610.42278040381
3820,421010330004007,Low Access,108110.864074707,1551.19775477771
3821,421010330004003,Low Access,70780.3766479492,1099.07298171517
3822,421010381001019,No Access,445548.562072754,5350.1884575204
3823,421010330004000,Low Access,116232.832458496,1547.12882495932
3824,421010330004001,Low Access,103255.857788086,1495.66374470987
3825,421010381001040,No Access,1283138.04956055,4965.40891510545
3826,421010321001000,No Access,170587.903076172,1839.27245465215
3827,421010381001018,No Access,381109.047729492,2492.09944610581
3828,421010325004009,Low Access,138151.070800781,1517.47692510635
3829,421010326002002,Low Access,170694.521850586,1963.26202431222
3830,421010325003017,Low Access,81551.0416870117,1171.66516457021
3831,421010325003026,Low Access,82792.2557373047,1190.7296280949
3832,421010325003027,Low Access,77360.6584472656,1156.60643446844
3833,421010330006004,No Access,82585.4644165039,1282.56864456827
3834,421010330004012,Low Access,600894.224853516,3167.83377850043
3835,421010325004015,Low Access,87790.1365356445,1187.54460045705
3836,421010330004006,Low Access,121315.914550781,1588.82908851954
3837,421010323001007,No Access,423259.278625488,3160.85064376543
3838,421010381001017,No Access,1428144.97558594,4937.68702901479
3839,421010330005007,Low Access,284520.903137207,2437.32054425431
3840,421010381001004,No Access,144256.931396484,3086.43343213128
3841,421010325004019,Low Access,157535.166625977,1743.19050444602
3842,421010381001010,No Access,336066.811218262,3265.62257084759
3843,421010381001006,No Access,171537.208129883,1669.57384863077
3844,421010325003009,Low Access,67806.9474487305,1052.1805916553
3845,421010325003016,Low Access,82976.1453857422,1186.52308394052
3846,421010330006006,No Access,117909.321838379,1446.69895174502
3847,421010330005000,Low Access,106191.664001465,1525.21960902044
3848,421010330005004,Low Access,109656.399414063,1566.31042746336
3849,421010330005003,Low Access,128671.900390625,1621.03365651299
3850,421010330005008,Low Access,59823.5393066406,1022.63490415097
3851,421010325004002,Low Access,145206.941955566,1533.55150564808
3852,421010330004013,No Access,886151.670043945,4202.03977303644
3853,421010325004016,No Access,377560.523925781,2792.0672120834
3854,421010381001003,No Access,4410.69885253906,335.268358440659
3855,421010345011002,No Access,360734.067321777,2918.4543343995
3856,421010347012000,No Access,724610.799987793,4298.42820452308
3857,421010355002014,No Access,294084.876831055,2259.28059524672
3858,421010341004006,No Access,341737.989868164,3024.4169094725
3859,421010341003000,No Access,141144.642333984,1635.92651580035
3860,421010365012023,Low Access,272084.806213379,2626.38571865855
3861,421010355002015,No Access,158550.83026123,1685.59516149228
3862,421010357012007,Low Access,121675.51385498,1432.70255209418
3863,421010355002011,No Access,196420.674621582,1849.46545784106
3864,421010341003003,No Access,164554.586853027,1746.13746718025
3865,421010341003009,No Access,173454.124023438,1749.17070013515
3866,421010341004004,Low Access,436731.09375,3087.78403695975
3867,421010365012024,Low Access,183875.390258789,1785.06232397396
3868,421010365012014,Low Access,83722.3140869141,1336.49466459984
3869,421010357012000,No Access,571265.681396484,3989.09261651216
3870,421010365012015,No Access,81779.8241577148,1264.99931490195
3871,421010341004011,No Access,213539.452514648,1898.5109221127
3872,421010357021004,No Access,1019595.52557373,7083.47854460209
3873,421010357012005,Low Access,216440.125854492,2222.70942514189
3874,421010345012001,Low Access,115447.298339844,1420.19590349878
