OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SHAPE_LENG,Shape__Area,Shape__Length
14989,42,101,029400,3020,421010294003020,Block 3020,G5040, , ,S,5113,0,+40.0099002,-075.0851461,320.37489427,54945.2406005859,1050.90823599535
14990,42,101,018400,1003,421010184001003,Block 1003,G5040, , ,S,8008,0,+40.0077117,-075.0724528,638.37104132,80294.789855957,2116.71344361293
14991,42,101,018400,1011,421010184001011,Block 1011,G5040, , ,S,0,3412,+40.0049100,-075.0685069,363.06485137,38369.3787231445,1256.78240454262
14992,42,101,031900,5003,421010319005003,Block 5003,G5040, , ,S,8797,0,+40.0227726,-075.0666523,390.062976,94660.866394043,1279.89297791523
14993,42,101,018300,3002,421010183003002,Block 3002,G5040, , ,S,8249,0,+40.0043104,-075.0761398,448.34839065,88767.5916137695,1472.32354920041
14994,42,101,018300,3005,421010183003005,Block 3005,G5040, , ,S,161,0,+40.0034939,-075.0772842,59.98768895,1070.23364257813,162.620409179604
14995,42,101,038100,1028,421010381001028,Block 1028,G5040, , ,S,4452,0,+40.0104697,-075.0648756,271.18789972,47907.9801635742,889.697462583431
14996,42,101,038100,1035,421010381001035,Block 1035,G5040, , ,S,5821,0,+40.0096339,-075.0678447,341.32428392,62723.6258544922,1121.06192586483
14997,42,101,018400,1001,421010184001001,Block 1001,G5040, , ,S,171378,0,+40.0061989,-075.0706869,1641.42518011,1858604.59411621,5404.48270604011
14998,42,101,038100,1036,421010381001036,Block 1036,G5040, , ,S,4263,0,+40.0099731,-075.0668958,275.45754422,45945.3233032227,904.580759143071
14999,42,101,038100,1033,421010381001033,Block 1033,G5040, , ,S,4911,0,+40.0102939,-075.0655074,284.87113158,52857.1065063477,934.904527771441
15000,42,101,018400,1019,421010184001019,Block 1019,G5040, , ,S,3094,0,+40.0033101,-075.0683868,293.87817941,33258.4611206055,964.251314552968
15001,42,101,032100,1013,421010321001013,Block 1013,G5040, , ,S,7902,0,+40.0142815,-075.0610011,414.68113405,85115.606262207,1361.46257662922
15002,42,101,032100,1012,421010321001012,Block 1012,G5040, , ,S,3306,0,+40.0146586,-075.0615630,233.30629752,35622.6626586914,765.986639812504
15003,42,101,029400,1008,421010294001008,Block 1008,G5040, , ,S,9822,0,+40.0106062,-075.0822528,416.70360333,105683.548706055,1367.2539039047
15004,42,101,038000,1003,421010380001003,Block 1003,G5040, , ,S,13422,0,+40.0059229,-075.0816237,504.67865425,144490.802368164,1656.38758141067
15005,42,101,029900,1009,421010299001009,Block 1009,G5040, , ,S,3018,0,+40.0107115,-075.0790474,231.88190906,32497.913269043,761.177897786497
15006,42,101,029900,2007,421010299002007,Block 2007,G5040, , ,S,14187,0,+40.0106107,-075.0779271,543.93459445,152592.57019043,1784.79849633948
15007,42,101,038000,1015,421010380001015,Block 1015,G5040, , ,S,17335,0,+40.0041911,-075.0788471,598.4049352,186524.595397949,1963.47753255544
15008,42,101,038000,1016,421010380001016,Block 1016,G5040, , ,S,11847,0,+40.0034950,-075.0790811,511.96136495,127594.029174805,1680.35370346751
15009,42,101,038000,2017,421010380002017,Block 2017,G5040, , ,S,13096,0,+40.0065335,-075.0769736,496.59549878,140932.634277344,1629.70612425943
15010,42,101,039000,4018,421010390004018,Block 4018,G5040, , ,S,1891,0,+40.0317549,-075.0850768,194.98192948,19618.2196044922,625.102168027157
15011,42,101,031700,5004,421010317005004,Block 5004,G5040, , ,S,64298,0,+40.0282452,-075.0689789,1106.16205009,703162.860229492,3662.40886300039
15012,42,101,031700,5006,421010317005006,Block 5006,G5040, , ,S,142318,0,+40.0272470,-075.0721131,1701.4509742,1528638.6484375,5584.80344936055
15013,42,101,029800,1008,421010298001008,Block 1008,G5040, , ,S,116216,0,+40.0188826,-075.0707363,1413.31918406,1251129.81427002,4638.76941546965
15014,42,101,031200,1002,421010312001002,Block 1002,G5040, , ,S,11140,0,+40.0357391,-075.0793717,545.6208523,120020.120178223,1791.35060319696
15015,42,101,029300,1022,421010293001022,Block 1022,G5040, , ,S,5335,0,+40.0139650,-075.0894783,300.41521315,57284.2077636719,984.931869713848
15016,42,101,019000,3009,421010190003009,Block 3009,G5040, , ,S,0,309,+40.0105261,-075.0949107,196.26833635,7019.72778320313,975.052656120301
15017,42,101,030200,2008,421010302002008,Block 2008,G5040, , ,S,14581,0,+40.0276577,-075.0820417,514.50316896,156942.522888184,1688.61531932222
15018,42,101,030100,4008,421010301004008,Block 4008,G5040, , ,S,18304,0,+40.0203548,-075.0946122,710.07519466,196853.190795898,2331.00125966412
15019,42,101,030100,5004,421010301005004,Block 5004,G5040, , ,S,11819,0,+40.0237936,-075.0912785,487.66606081,134288.389038086,1626.42681890413
15020,42,101,030100,3004,421010301003004,Block 3004,G5040, , ,S,11228,0,+40.0191945,-075.0894353,427.81296511,120744.712402344,1403.54147673525
15021,42,101,029300,2016,421010293002016,Block 2016,G5040, , ,S,12446,0,+40.0085061,-075.0906696,570.1656115,133946.961608887,1870.59591487626
15022,42,101,029300,1004,421010293001004,Block 1004,G5040, , ,S,11421,0,+40.0165707,-075.0893458,569.7031396,123004.610229492,1870.37100278065
15023,42,101,029300,2008,421010293002008,Block 2008,G5040, , ,S,11422,0,+40.0119093,-075.0913790,426.42559708,122933.009033203,1399.59269875157
15024,42,101,030100,5013,421010301005013,Block 5013,G5040, , ,S,13437,0,+40.0221952,-075.0867572,481.59516862,144557.869445801,1580.16140872485
15025,42,101,030100,2002,421010301002002,Block 2002,G5040, , ,S,42628,0,+40.0192054,-075.0868053,832.15365798,458947.52532959,2731.33950973437
15026,42,101,030100,2000,421010301002000,Block 2000,G5040, , ,S,5409,0,+40.0193332,-075.0844917,331.81023331,58319.7257080078,1089.0209577561
15027,42,101,030100,2010,421010301002010,Block 2010,G5040, , ,S,10640,0,+40.0163655,-075.0871967,420.29723334,114533.901062012,1379.5304746905
15028,42,101,029300,1012,421010293001012,Block 1012,G5040, , ,S,4711,0,+40.0152226,-075.0882819,284.52164166,50635.4234619141,933.251388228629
15029,42,101,029300,2006,421010293002006,Block 2006,G5040, , ,S,13141,0,+40.0108270,-075.0895802,459.74815238,141535.291931152,1509.62166851752
15030,42,101,030100,2008,421010301002008,Block 2008,G5040, , ,S,9915,0,+40.0172671,-075.0863453,405.98009018,106697.715270996,1332.45681625262
15031,42,101,029400,3003,421010294003003,Block 3003,G5040, , ,S,6792,0,+40.0117819,-075.0844858,351.76246107,73078.0087280273,1154.31988245664
15032,42,101,039000,1018,421010390001018,Block 1018,G5040, , ,S,29733,0,+40.0336845,-075.0952093,952.51395725,202638.533508301,2514.53892683601
15033,42,101,039000,1013,421010390001013,Block 1013,G5040, , ,S,32129,0,+40.0364590,-075.0941440,751.99653032,343724.61706543,2588.69945162262
15034,42,101,039000,6010,421010390006010,Block 6010,G5040, , ,S,30342,0,+40.0354723,-075.0924280,713.01185299,391394.89831543,2716.74107089745
15035,42,101,031200,3005,421010312003005,Block 3005,G5040, , ,S,3604,0,+40.0339600,-075.0752285,287.86484356,36443.0823364258,894.397949035454
15036,42,101,031800,1010,421010318001010,Block 1010,G5040, , ,S,2752,0,+40.0330238,-075.0783476,508.03379389,31082.015625,1434.2636263872
15037,42,101,031800,3006,421010318003006,Block 3006,G5040, , ,S,6578,0,+40.0295658,-075.0801770,328.13580582,70817.6438598633,1076.84610844305
15038,42,101,030200,2007,421010302002007,Block 2007,G5040, , ,S,17030,0,+40.0271891,-075.0811680,544.83901284,183424.025512695,1788.12411069011
15039,42,101,031800,2006,421010318002006,Block 2006,G5040, , ,S,12827,0,+40.0280363,-075.0769412,447.11705906,138052.918151855,1467.39298695018
15040,42,101,031700,2007,421010317002007,Block 2007,G5040, , ,S,17118,0,+40.0326223,-075.0711097,566.04310844,184297.015197754,1857.51245929389
15041,42,101,031700,2002,421010317002002,Block 2002,G5040, , ,S,33169,0,+40.0341265,-075.0697345,730.64479948,356970.851379395,2398.24291427598
15042,42,101,031700,2010,421010317002010,Block 2010,G5040, , ,S,9338,0,+40.0306345,-075.0703379,445.31964916,100542.359680176,1461.63419474768
15043,42,101,030000,7006,421010300007006,Block 7006,G5040, , ,S,14425,0,+40.0199471,-075.0814022,499.06342161,155402.725646973,1638.88294079576
15044,42,101,030100,2009,421010301002009,Block 2009,G5040, , ,S,1861,0,+40.0183033,-075.0838390,208.30491285,20052.783203125,684.080546346408
15045,42,101,030000,7005,421010300007005,Block 7005,G5040, , ,S,10221,0,+40.0196779,-075.0800072,424.29056931,109899.097045898,1391.82579524248
15046,42,101,030000,3000,421010300003000,Block 3000,G5040, , ,S,11398,0,+40.0191885,-075.0768047,446.16376083,122642.952758789,1463.80099498517
15047,42,101,031700,4015,421010317004015,Block 4015,G5040, , ,S,15900,0,+40.0304532,-075.0634797,589.30420284,170884.202758789,1933.50249845677
15048,42,101,031600,5003,421010316005003,Block 5003,G5040, , ,S,14858,0,+40.0332924,-075.0604199,518.55735353,160044.542236328,1702.95075805033
15049,42,101,030000,1002,421010300001002,Block 1002,G5040, , ,S,14337,0,+40.0219101,-075.0701534,548.35551976,154340.847473145,1799.99698990616
15050,42,101,029800,1004,421010298001004,Block 1004,G5040, , ,S,2806,0,+40.0197540,-075.0682766,366.21142274,37758.7609863281,1229.8155321577
15051,42,101,031900,5011,421010319005011,Block 5011,G5040, , ,S,9826,0,+40.0234433,-075.0653699,420.78618526,105814.165710449,1381.36334276803
15052,42,101,031900,4003,421010319004003,Block 4003,G5040, , ,S,13638,0,+40.0228185,-075.0648248,474.93086623,146835.512329102,1559.06515716863
15053,42,101,029800,3002,421010298003002,Block 3002,G5040, , ,S,6850,0,+40.0166049,-075.0696155,348.5704051,73743.315612793,1144.0303967103
15054,42,101,029800,5008,421010298005008,Block 5008,G5040, , ,S,5699,0,+40.0139233,-075.0688641,296.08994332,61423.0448608398,972.460532094301
15055,42,101,029800,4003,421010298004003,Block 4003,G5040, , ,S,5659,0,+40.0129227,-075.0692740,340.91397297,60940.2188720703,1117.63993741933
15056,42,101,029800,5009,421010298005009,Block 5009,G5040, , ,S,3406,0,+40.0140340,-075.0681814,298.44235327,36663.2711791992,979.961738993163
15057,42,101,029800,2002,421010298002002,Block 2002,G5040, , ,S,7282,0,+40.0169019,-075.0650000,365.1867666,78446.3555297852,1199.1983919918
15058,42,101,029200,2034,421010292002034,Block 2034,G5040, , ,S,21046,0,+40.0254183,-075.0957448,664.76601097,226523.791320801,2181.83300175964
15059,42,101,029200,3020,421010292003020,Block 3020,G5040, , ,S,3997,0,+40.0277025,-075.0926475,572.11384426,41043.2544555664,1800.25812753908
15060,42,101,029200,3017,421010292003017,Block 3017,G5040, , ,S,798,0,+40.0290475,-075.0902098,143.19162658,8585.50830078125,469.860312913796
15061,42,101,031200,3001,421010312003001,Block 3001,G5040, , ,S,14859,0,+40.0348651,-075.0767147,643.98867277,159913.44921875,2113.72306554364
15062,42,101,029200,2001,421010292002001,Block 2001,G5040, , ,S,2705,0,+40.0265566,-075.0956187,415.42580402,29055.1154785156,1359.07909790347
15063,42,101,029200,2030,421010292002030,Block 2030,G5040, , ,S,623,0,+40.0266047,-075.0969937,164.54965378,5784.63031005859,528.170118214108
15064,42,101,019000,3002,421010190003002,Block 3002,G5040, , ,S,32245,0,+40.0149329,-075.0961881,785.16153842,346001.446044922,2579.25722218527
15065,42,101,019000,3017,421010190003017,Block 3017,G5040, , ,S,31078,0,+40.0085856,-075.0944049,925.23486824,334940.302978516,3045.92842875176
15066,42,101,039000,5005,421010390005005,Block 5005,G5040, , ,S,6338,0,+40.0285609,-075.0920260,308.34225898,68242.1475830078,1012.27579501567
15067,42,101,029200,3005,421010292003005,Block 3005,G5040, , ,S,1539,0,+40.0298790,-075.0886808,235.12880692,16567.3695068359,771.674820324853
15068,42,101,039000,4005,421010390004005,Block 4005,G5040, , ,S,2228,0,+40.0320451,-075.0851196,209.4848571,23637.0403442383,682.855933705009
15069,42,101,019000,1003,421010190001003,Block 1003,G5040, , ,S,9612,0,+40.0082173,-075.1008663,447.52895385,103429.036132813,1468.69710619285
15070,42,101,019000,2002,421010190002002,Block 2002,G5040, , ,S,8597,0,+40.0111648,-075.0989095,452.98128562,92647.0092163086,1487.1190686829
15071,42,101,019000,2004,421010190002004,Block 2004,G5040, , ,S,10806,0,+40.0095015,-075.0986136,476.57481451,116342.069946289,1564.37412618297
15072,42,101,019000,5009,421010190005009,Block 5009,G5040, , ,S,13114,0,+40.0064129,-075.0961957,509.15103738,141029.192260742,1670.53608704174
15073,42,101,038200,3033,421010382003033,Block 3033,G5040, , ,S,9231,0,+40.0030119,-075.1006404,447.62216075,99288.3635864258,1468.5082891479
15074,42,101,030000,2011,421010300002011,Block 2011,G5040, , ,S,12934,0,+40.0184798,-075.0752312,490.63595737,139266.928833008,1610.66853600713
15075,42,101,031900,5012,421010319005012,Block 5012,G5040, , ,S,12074,0,+40.0220572,-075.0680123,474.32359395,129951.172058105,1556.88254252158
15076,42,101,031700,2003,421010317002003,Block 2003,G5040, , ,S,14624,0,+40.0334327,-075.0683282,515.08653924,157367.930236816,1690.53602051263
15077,42,101,031700,4005,421010317004005,Block 4005,G5040, , ,S,468,0,+40.0360550,-075.0644077,103.3819075,4459.59228515625,322.293870361239
15078,42,101,031700,4011,421010317004011,Block 4011,G5040, , ,S,12416,0,+40.0321581,-075.0660574,485.88879039,133638.030639648,1594.52816539122
15079,42,101,031700,1005,421010317001005,Block 1005,G5040, , ,S,8926,0,+40.0288502,-075.0670729,451.75078161,96134.0358276367,1483.35594257715
15080,42,101,031700,1004,421010317001004,Block 1004,G5040, , ,S,15221,0,+40.0282915,-075.0651192,520.11667674,163770.324401855,1707.14105490223
15081,42,101,031600,7007,421010316007007,Block 7007,G5040, , ,S,17656,0,+40.0348068,-075.0634722,614.96946602,187776.629394531,2019.14158879016
15082,42,101,029400,1002,421010294001002,Block 1002,G5040, , ,S,5236,0,+40.0131070,-075.0832796,293.32998754,56424.2896728516,963.261584625217
15083,42,101,029400,1003,421010294001003,Block 1003,G5040, , ,S,7958,0,+40.0127288,-075.0825265,358.05804949,85708.2022094727,1175.34611475647
15084,42,101,030000,5000,421010300005000,Block 5000,G5040, , ,S,12418,0,+40.0156448,-075.0800664,469.0726054,133524.461364746,1538.86407858813
15085,42,101,031700,4000,421010317004000,Block 4000,G5040, , ,S,1646,0,+40.0364018,-075.0646924,172.97050124,17705.4412231445,567.072581192845
15086,42,101,031200,3002,421010312003002,Block 3002,G5040, , ,S,10579,0,+40.0345866,-075.0772914,540.31623689,113816.56451416,1772.65516381558
15087,42,101,038000,2011,421010380002011,Block 2011,G5040, , ,S,6861,0,+40.0089345,-075.0697675,366.20807942,73897.7014160156,1201.7433419115
15088,42,101,029800,4004,421010298004004,Block 4004,G5040, , ,S,333,0,+40.0125750,-075.0689073,89.16856944,3627.21636962891,293.538010161509
15089,42,101,019000,3016,421010190003016,Block 3016,G5040, , ,S,13810,0,+40.0088943,-075.0958078,554.39840106,148704.026428223,1819.83944371599
15090,42,101,019000,5008,421010190005008,Block 5008,G5040, , ,S,900,0,+40.0057483,-075.0967493,146.88252472,9707.02197265625,482.427635204181
15091,42,101,029300,2015,421010293002015,Block 2015,G5040, , ,S,11519,0,+40.0098633,-075.0900927,420.03170674,123934.678161621,1378.16378246781
15092,42,101,018400,2010,421010184002010,Block 2010,G5040, , ,S,12452,0,+40.0035269,-075.0668349,484.95600212,134017.672180176,1591.44060197677
15093,42,101,019100,5013,421010191005013,Block 5013,G5040, , ,S,15054,0,+40.0059513,-075.1042987,522.47756283,162206.867431641,1715.88401561818
15094,42,101,019000,5019,421010190005019,Block 5019,G5040, , ,S,10409,0,+40.0032474,-075.1026910,473.20296146,112002.444885254,1552.65631215224
15095,42,101,030000,5008,421010300005008,Block 5008,G5040, , ,S,9275,0,+40.0146654,-075.0809595,388.82318895,99751.5620727539,1275.83334412992
15096,42,101,030000,5015,421010300005015,Block 5015,G5040, , ,S,4566,0,+40.0131276,-075.0816354,272.60547174,49118.0155639648,894.209857553758
15097,42,101,030000,5009,421010300005009,Block 5009,G5040, , ,S,6771,0,+40.0136324,-075.0810082,331.4334065,72952.2440795898,1088.59175324813
15098,42,101,030000,4003,421010300004003,Block 4003,G5040, , ,S,6410,0,+40.0226724,-075.0752679,349.78351499,68953.1558227539,1147.61590493209
15099,42,101,030000,3001,421010300003001,Block 3001,G5040, , ,S,11257,0,+40.0187800,-075.0760565,444.04370825,121121.333557129,1457.40923273004
15100,42,101,030000,2009,421010300002009,Block 2009,G5040, , ,S,4542,0,+40.0199355,-075.0745256,332.47450832,48838.4556274414,1091.05445674671
15101,42,101,030000,2010,421010300002010,Block 2010,G5040, , ,S,9791,0,+40.0195159,-075.0741534,414.72583193,105450.516113281,1361.23903665981
15102,42,101,030000,3007,421010300003007,Block 3007,G5040, , ,S,12174,0,+40.0172708,-075.0763381,471.24639825,130951.821777344,1546.09674872392
15103,42,101,029900,4016,421010299004016,Block 4016,G5040, , ,S,7062,0,+40.0158657,-075.0741851,354.91615148,76003.5446777344,1164.94643356387
15104,42,101,029900,4003,421010299004003,Block 4003,G5040, , ,S,4732,0,+40.0178978,-075.0741055,290.55205946,50970.0573730469,953.975114861084
15105,42,101,029900,4007,421010299004007,Block 4007,G5040, , ,S,702,0,+40.0175690,-075.0746100,126.86850377,7564.78814697266,416.279312830861
15106,42,101,029900,4002,421010299004002,Block 4002,G5040, , ,S,8199,0,+40.0179368,-075.0729969,381.57910232,88453.6235961914,1252.90059921039
15107,42,101,031700,4007,421010317004007,Block 4007,G5040, , ,S,14898,0,+40.0332316,-075.0654125,515.93411067,160449.908325195,1693.6980456864
15108,42,101,031700,5001,421010317005001,Block 5001,G5040, , ,S,12531,0,+40.0309108,-075.0672348,489.22722946,135007.393066406,1606.66205162958
15109,42,101,031700,1003,421010317001003,Block 1003,G5040, , ,S,12266,0,+40.0293016,-075.0666484,478.23233962,131945.541320801,1569.18515522005
15110,42,101,031700,4013,421010317004013,Block 4013,G5040, , ,S,10631,0,+40.0314166,-075.0647246,465.43381097,114437.576660156,1527.77883539063
15111,42,101,031700,4014,421010317004014,Block 4014,G5040, , ,S,10289,0,+40.0310984,-075.0641377,472.20513236,110854.19342041,1549.46738722447
15112,42,101,031900,1001,421010319001001,Block 1001,G5040, , ,S,5829,0,+40.0264095,-075.0649375,338.42394719,62761.9739379883,1110.51031691125
15113,42,101,031600,7005,421010316007005,Block 7005,G5040, , ,S,30116,0,+40.0359041,-075.0626677,709.0871513,326358.868530273,2326.62161882134
15114,42,101,029400,2022,421010294002022,Block 2022,G5040, , ,S,19995,0,+40.0050468,-075.0910942,677.25417063,215623.017333984,2223.83117041248
15115,42,101,030200,1001,421010302001001,Block 1001,G5040, , ,S,54427,0,+40.0255762,-075.0772715,1100.58850839,561120.926025391,3378.93625939085
15116,42,101,029100,3001,421010291003001,Block 3001,G5040, , ,S,11658,0,+40.0341138,-075.1042542,479.33690081,125499.745056152,1573.07798592038
15117,42,101,029100,3003,421010291003003,Block 3003,G5040, , ,S,27273,0,+40.0331462,-075.1025210,660.95209983,293182.161193848,2168.00255379712
